"Municipio","Estacion","Fecha","Diametro aerodinamico","Medicion"
"Santa Rosa de Cabal","Centro Urbano","2012 Dec 24 12:00:00 AM","PM10","36"
"Santa Rosa de Cabal","Centro Urbano","2012 Dec 26 12:00:00 AM","PM10","31"
"Santa Rosa de Cabal","Centro Urbano","2012 Dec 28 12:00:00 AM","PM10","39"
"Santa Rosa de Cabal","Centro Urbano","2012 Dec 30 12:00:00 AM","PM10","35"
"Santa Rosa de Cabal","Centro Urbano","2015 Feb 05 12:00:00 AM","PM10","40.91"
"Santa Rosa de Cabal","Centro Urbano","2015 Feb 07 12:00:00 AM","PM10","35.3"
"Santa Rosa de Cabal","Centro Urbano","2015 Feb 09 12:00:00 AM","PM10","18.03"
"Santa Rosa de Cabal","Centro Urbano","2015 Feb 11 12:00:00 AM","PM10","34.16"
"Santa Rosa de Cabal","Centro Urbano","2015 Feb 13 12:00:00 AM","PM10","18.94"
"Santa Rosa de Cabal","Centro Urbano","2015 Feb 15 12:00:00 AM","PM10","32.29"
"Santa Rosa de Cabal","Centro Urbano","2015 Feb 17 12:00:00 AM","PM10","40.6"
"Santa Rosa de Cabal","Centro Urbano","2015 Feb 19 12:00:00 AM","PM10","24.74"
"Santa Rosa de Cabal","Centro Urbano","2015 Feb 21 12:00:00 AM","PM10","25.57"
"Santa Rosa de Cabal","Centro Urbano","2015 Feb 23 12:00:00 AM","PM10","25.46"
"Santa Rosa de Cabal","Centro Urbano","2015 Feb 25 12:00:00 AM","PM10","42.53"
"Santa Rosa de Cabal","Centro Urbano","2015 Feb 27 12:00:00 AM","PM10","48.16"
"Santa Rosa de Cabal","Centro Urbano","2015 Mar 01 12:00:00 AM","PM10","35.57"
"Santa Rosa de Cabal","Centro Urbano","2015 Mar 03 12:00:00 AM","PM10","34.35"
"Santa Rosa de Cabal","Centro Urbano","2015 Mar 05 12:00:00 AM","PM10","43.26"
"Santa Rosa de Cabal","Centro Urbano","2015 Mar 07 12:00:00 AM","PM10","36.82"
"Santa Rosa de Cabal","Centro Urbano","2015 Mar 09 12:00:00 AM","PM10","34.88"
"Santa Rosa de Cabal","Centro Urbano","2015 Mar 11 12:00:00 AM","PM10","37.97"
"Santa Rosa de Cabal","Centro Urbano","2015 Mar 13 12:00:00 AM","PM10","37.88"
"Santa Rosa de Cabal","Centro Urbano","2015 Mar 15 12:00:00 AM","PM10","43.53"
"Santa Rosa de Cabal","Centro Urbano","2015 Mar 18 12:00:00 AM","PM10","20.49"
"Santa Rosa de Cabal","Centro Urbano","2015 Mar 22 12:00:00 AM","PM10","30.9"
"Santa Rosa de Cabal","Centro Urbano","2015 Mar 25 12:00:00 AM","PM10","47.08"
"Santa Rosa de Cabal","Centro Urbano","2015 Mar 29 12:00:00 AM","PM10","22.67"
"Santa Rosa de Cabal","Centro Urbano","2015 Mar 31 12:00:00 AM","PM10","28.8"
"Santa Rosa de Cabal","Centro Urbano","2015 Apr 04 12:00:00 AM","PM10","27.02"
"Santa Rosa de Cabal","Centro Urbano","2015 Apr 06 12:00:00 AM","PM10","35.48"
"Santa Rosa de Cabal","Centro Urbano","2015 Apr 10 12:00:00 AM","PM10","38.06"
"Santa Rosa de Cabal","Centro Urbano","2015 Apr 16 12:00:00 AM","PM10","24.81"
"Santa Rosa de Cabal","Centro Urbano","2015 Apr 19 12:00:00 AM","PM10","16.23"
"Santa Rosa de Cabal","Centro Urbano","2015 Apr 21 12:00:00 AM","PM10","29.88"
"Santa Rosa de Cabal","Centro Urbano","2015 Apr 25 12:00:00 AM","PM10","43.27"
"Santa Rosa de Cabal","Centro Urbano","2015 Apr 27 12:00:00 AM","PM10","33.7"
"Santa Rosa de Cabal","Centro Urbano","2015 May 01 12:00:00 AM","PM10","30.19"
"Santa Rosa de Cabal","Centro Urbano","2015 May 06 12:00:00 AM","PM10","51.86"
"Santa Rosa de Cabal","Centro Urbano","2015 May 08 12:00:00 AM","PM10","49.5"
"Santa Rosa de Cabal","Centro Urbano","2015 May 14 12:00:00 AM","PM10","35.18"
"Santa Rosa de Cabal","Centro Urbano","2015 May 16 12:00:00 AM","PM10","35.56"
"Santa Rosa de Cabal","Centro Urbano","2015 May 20 12:00:00 AM","PM10","32.81"
"Santa Rosa de Cabal","Centro Urbano","2015 May 21 12:00:00 AM","PM10","30.31"
"Santa Rosa de Cabal","Centro Urbano","2015 May 24 12:00:00 AM","PM10","24.76"
"Santa Rosa de Cabal","Centro Urbano","2015 May 25 12:00:00 AM","PM10","27.5"
"Santa Rosa de Cabal","Centro Urbano","2015 May 26 12:00:00 AM","PM10","32.63"
"Santa Rosa de Cabal","Centro Urbano","2015 May 28 12:00:00 AM","PM10","18.73"
"Santa Rosa de Cabal","Centro Urbano","2015 May 30 12:00:00 AM","PM10","31.68"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 04 12:00:00 AM","PM10","31.86"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 06 12:00:00 AM","PM10","18.95"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 07 12:00:00 AM","PM10","28.14"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 08 12:00:00 AM","PM10","40.1"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 09 12:00:00 AM","PM10","18"
"Pereira","Centro","2012 Dec 18 12:00:00 AM","PM2.5","8.57"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 11 12:00:00 AM","PM10","42.73"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 12 12:00:00 AM","PM10","42.12"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 13 12:00:00 AM","PM10","48.68"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 15 12:00:00 AM","PM10","33.81"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 16 12:00:00 AM","PM10","31.58"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 17 12:00:00 AM","PM10","25.23"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 18 12:00:00 AM","PM10","23.89"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 20 12:00:00 AM","PM10","30.71"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 21 12:00:00 AM","PM10","31.21"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 23 12:00:00 AM","PM10","38.5"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 24 12:00:00 AM","PM10","36.64"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 25 12:00:00 AM","PM10","40.97"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 26 12:00:00 AM","PM10","46.08"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 27 12:00:00 AM","PM10","45.24"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 28 12:00:00 AM","PM10","42.31"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 29 12:00:00 AM","PM10","35.32"
"Santa Rosa de Cabal","Centro Urbano","2015 Nov 30 12:00:00 AM","PM10","43.92"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 01 12:00:00 AM","PM10","48.12"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 02 12:00:00 AM","PM10","47.71"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 03 12:00:00 AM","PM10","56.3"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 04 12:00:00 AM","PM10","38.37"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 05 12:00:00 AM","PM10","43.3"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 06 12:00:00 AM","PM10","37.51"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 07 12:00:00 AM","PM10","44.09"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 09 12:00:00 AM","PM10","32.7"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 10 12:00:00 AM","PM10","54.79"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 11 12:00:00 AM","PM10","61.79"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 12 12:00:00 AM","PM10","60.35"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 13 12:00:00 AM","PM10","30.05"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 14 12:00:00 AM","PM10","39.29"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 15 12:00:00 AM","PM10","43.74"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 16 12:00:00 AM","PM10","47.62"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 17 12:00:00 AM","PM10","48.36"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 18 12:00:00 AM","PM10","50.84"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 19 12:00:00 AM","PM10","45.75"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 20 12:00:00 AM","PM10","34.48"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 21 12:00:00 AM","PM10","41.08"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 22 12:00:00 AM","PM10","45.68"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 24 12:00:00 AM","PM10","50.18"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 30 12:00:00 AM","PM10","54.09"
"Santa Rosa de Cabal","Centro Urbano","2015 Dec 31 12:00:00 AM","PM10","54.41"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 05 12:00:00 AM","PM10","35.57"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 06 12:00:00 AM","PM10","40.98"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 09 12:00:00 AM","PM10","48.12"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 10 12:00:00 AM","PM10","26.18"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 11 12:00:00 AM","PM10","34.02"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 12 12:00:00 AM","PM10","40.22"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 13 12:00:00 AM","PM10","49.27"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 14 12:00:00 AM","PM10","49.63"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 15 12:00:00 AM","PM10","48.83"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 16 12:00:00 AM","PM10","50.97"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 18 12:00:00 AM","PM10","42.83"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 19 12:00:00 AM","PM10","34.12"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 20 12:00:00 AM","PM10","49.2"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 21 12:00:00 AM","PM10","43.03"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 22 12:00:00 AM","PM10","59.96"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 23 12:00:00 AM","PM10","36.85"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 24 12:00:00 AM","PM10","48.17"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 25 12:00:00 AM","PM10","39.82"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 26 12:00:00 AM","PM10","51.94"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 27 12:00:00 AM","PM10","50.99"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 28 12:00:00 AM","PM10","44.63"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 29 12:00:00 AM","PM10","65.79"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 30 12:00:00 AM","PM10","33.66"
"Santa Rosa de Cabal","Centro Urbano","2016 Jan 31 12:00:00 AM","PM10","35.65"
"Pereira","Centro","2012 Dec 20 12:00:00 AM","PM2.5","9.52"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 01 12:00:00 AM","PM10","28.11"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 02 12:00:00 AM","PM10","47.66"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 03 12:00:00 AM","PM10","42.44"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 04 12:00:00 AM","PM10","69.44"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 05 12:00:00 AM","PM10","37.91"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 06 12:00:00 AM","PM10","62.23"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 07 12:00:00 AM","PM10","37.07"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 08 12:00:00 AM","PM10","50.45"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 09 12:00:00 AM","PM10","35.98"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 10 12:00:00 AM","PM10","50.3"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 11 12:00:00 AM","PM10","39.04"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 12 12:00:00 AM","PM10","50.39"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 13 12:00:00 AM","PM10","32.88"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 14 12:00:00 AM","PM10","41.77"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 15 12:00:00 AM","PM10","26.37"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 16 12:00:00 AM","PM10","60.92"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 17 12:00:00 AM","PM10","49.42"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 18 12:00:00 AM","PM10","51.09"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 19 12:00:00 AM","PM10","57.75"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 20 12:00:00 AM","PM10","34.59"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 21 12:00:00 AM","PM10","24.08"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 22 12:00:00 AM","PM10","66.02"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 23 12:00:00 AM","PM10","51.58"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 24 12:00:00 AM","PM10","44.56"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 25 12:00:00 AM","PM10","47.36"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 26 12:00:00 AM","PM10","58.08"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 27 12:00:00 AM","PM10","56.85"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 28 12:00:00 AM","PM10","61.12"
"Santa Rosa de Cabal","Centro Urbano","2016 Feb 29 12:00:00 AM","PM10","28.68"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 05 12:00:00 AM","PM10","34.59"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 06 12:00:00 AM","PM10","24.08"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 09 12:00:00 AM","PM10","66.02"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 10 12:00:00 AM","PM10","51.58"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 11 12:00:00 AM","PM10","44.56"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 12 12:00:00 AM","PM10","47.36"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 14 12:00:00 AM","PM10","58.08"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 15 12:00:00 AM","PM10","56.85"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 16 12:00:00 AM","PM10","61.12"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 17 12:00:00 AM","PM10","28.68"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 18 12:00:00 AM","PM10","59.77"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 19 12:00:00 AM","PM10","54.35"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 22 12:00:00 AM","PM10","64.69"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 23 12:00:00 AM","PM10","73.5"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 28 12:00:00 AM","PM10","62.84"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 29 12:00:00 AM","PM10","73.69"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 30 12:00:00 AM","PM10","41.71"
"Santa Rosa de Cabal","Centro Urbano","2016 Mar 31 12:00:00 AM","PM10","48.08"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 01 12:00:00 AM","PM10","31.46"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 02 12:00:00 AM","PM10","28.69"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 03 12:00:00 AM","PM10","35.83"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 04 12:00:00 AM","PM10","54.56"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 05 12:00:00 AM","PM10","50.4"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 06 12:00:00 AM","PM10","55.63"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 07 12:00:00 AM","PM10","54.5"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 08 12:00:00 AM","PM10","53.94"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 09 12:00:00 AM","PM10","50.7"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 10 12:00:00 AM","PM10","19.88"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 11 12:00:00 AM","PM10","30.55"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 12 12:00:00 AM","PM10","25.7"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 13 12:00:00 AM","PM10","44.11"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 14 12:00:00 AM","PM10","43.8"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 15 12:00:00 AM","PM10","50.1"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 16 12:00:00 AM","PM10","44.63"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 17 12:00:00 AM","PM10","33.1"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 18 12:00:00 AM","PM10","53.57"
"Pereira","Centro","2012 Dec 22 12:00:00 AM","PM2.5","10.95"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 19 12:00:00 AM","PM10","47.48"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 20 12:00:00 AM","PM10","51.1"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 21 12:00:00 AM","PM10","32.21"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 22 12:00:00 AM","PM10","37.6"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 23 12:00:00 AM","PM10","36.12"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 24 12:00:00 AM","PM10","17.57"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 25 12:00:00 AM","PM10","40.87"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 26 12:00:00 AM","PM10","27.67"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 27 12:00:00 AM","PM10","40.2"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 28 12:00:00 AM","PM10","19.67"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 29 12:00:00 AM","PM10","39.53"
"Santa Rosa de Cabal","Centro Urbano","2016 Apr 30 12:00:00 AM","PM10","32.55"
"Santa Rosa de Cabal","Centro Urbano","2016 May 01 12:00:00 AM","PM10","17.3"
"Santa Rosa de Cabal","Centro Urbano","2016 May 02 12:00:00 AM","PM10","36.33"
"Santa Rosa de Cabal","Centro Urbano","2016 May 03 12:00:00 AM","PM10","31.99"
"Santa Rosa de Cabal","Centro Urbano","2016 May 04 12:00:00 AM","PM10","48.17"
"Santa Rosa de Cabal","Centro Urbano","2016 May 05 12:00:00 AM","PM10","29.1"
"Santa Rosa de Cabal","Centro Urbano","2016 May 06 12:00:00 AM","PM10","20.84"
"Santa Rosa de Cabal","Centro Urbano","2016 May 07 12:00:00 AM","PM10","36.94"
"Santa Rosa de Cabal","Centro Urbano","2016 May 08 12:00:00 AM","PM10","28.91"
"Santa Rosa de Cabal","Centro Urbano","2016 May 09 12:00:00 AM","PM10","27.07"
"Santa Rosa de Cabal","Centro Urbano","2016 May 10 12:00:00 AM","PM10","33.37"
"Santa Rosa de Cabal","Centro Urbano","2016 May 11 12:00:00 AM","PM10","45.15"
"Santa Rosa de Cabal","Centro Urbano","2016 May 12 12:00:00 AM","PM10","48.76"
"Santa Rosa de Cabal","Centro Urbano","2016 May 13 12:00:00 AM","PM10","52.3"
"Santa Rosa de Cabal","Centro Urbano","2016 May 14 12:00:00 AM","PM10","35.69"
"Santa Rosa de Cabal","Centro Urbano","2016 May 15 12:00:00 AM","PM10","48.42"
"Santa Rosa de Cabal","Centro Urbano","2016 May 16 12:00:00 AM","PM10","44.5"
"Santa Rosa de Cabal","Centro Urbano","2016 Oct 15 12:00:00 AM","PM10","40.67"
"Santa Rosa de Cabal","Centro Urbano","2016 Oct 17 12:00:00 AM","PM10","42.36"
"Santa Rosa de Cabal","Centro Urbano","2016 Oct 19 12:00:00 AM","PM10","42.85"
"Santa Rosa de Cabal","Centro Urbano","2016 Oct 21 12:00:00 AM","PM10","28.75"
"Santa Rosa de Cabal","Centro Urbano","2016 Oct 23 12:00:00 AM","PM10","22.81"
"Santa Rosa de Cabal","Centro Urbano","2016 Oct 25 12:00:00 AM","PM10","28.12"
"Santa Rosa de Cabal","Centro Urbano","2016 Oct 27 12:00:00 AM","PM10","30.19"
"Santa Rosa de Cabal","Centro Urbano","2016 Oct 29 12:00:00 AM","PM10","36.37"
"Santa Rosa de Cabal","Centro Urbano","2016 Oct 31 12:00:00 AM","PM10","27.66"
"Santa Rosa de Cabal","Centro Urbano","2016 Nov 02 12:00:00 AM","PM10","50.99"
"Santa Rosa de Cabal","Centro Urbano","2016 Nov 04 12:00:00 AM","PM10","50.94"
"Santa Rosa de Cabal","Centro Urbano","2016 Nov 06 12:00:00 AM","PM10","51.04"
"Santa Rosa de Cabal","Centro Urbano","2016 Nov 08 12:00:00 AM","PM10","51.11"
"Santa Rosa de Cabal","Centro Urbano","2016 Nov 10 12:00:00 AM","PM10","51.16"
"Santa Rosa de Cabal","Centro Urbano","2016 Nov 12 12:00:00 AM","PM10","51.09"
"Santa Rosa de Cabal","Centro Urbano","2016 Nov 14 12:00:00 AM","PM10","51.06"
"Santa Rosa de Cabal","Centro Urbano","2016 Nov 16 12:00:00 AM","PM10","51.09"
"Santa Rosa de Cabal","Centro Urbano","2016 Nov 18 12:00:00 AM","PM10","51.05"
"Santa Rosa de Cabal","Centro Urbano","2016 Nov 20 12:00:00 AM","PM10","51.04"
"Santa Rosa de Cabal","Centro Urbano","2016 Nov 22 12:00:00 AM","PM10","51.06"
"Santa Rosa de Cabal","Centro Urbano","2016 Nov 24 12:00:00 AM","PM10","51.07"
"Santa Rosa de Cabal","Centro Urbano","2016 Nov 26 12:00:00 AM","PM10","51.08"
"Santa Rosa de Cabal","Centro Urbano","2016 Nov 28 12:00:00 AM","PM10","51.18"
"Santa Rosa de Cabal","Centro Urbano","2016 Nov 30 12:00:00 AM","PM10","51.1"
"Santa Rosa de Cabal","Centro Urbano","2016 Dec 02 12:00:00 AM","PM10","34.47"
"Santa Rosa de Cabal","Centro Urbano","2016 Dec 04 12:00:00 AM","PM10","30.93"
"Santa Rosa de Cabal","Centro Urbano","2016 Dec 06 12:00:00 AM","PM10","33.05"
"Santa Rosa de Cabal","Centro Urbano","2016 Dec 08 12:00:00 AM","PM10","33.16"
"Santa Rosa de Cabal","Centro Urbano","2016 Dec 10 12:00:00 AM","PM10","44.56"
"Santa Rosa de Cabal","Centro Urbano","2016 Dec 12 12:00:00 AM","PM10","43.34"
"Santa Rosa de Cabal","Centro Urbano","2016 Dec 14 12:00:00 AM","PM10","40.67"
"Santa Rosa de Cabal","Centro Urbano","2016 Dec 16 12:00:00 AM","PM10","35.04"
"Santa Rosa de Cabal","Centro Urbano","2016 Dec 18 12:00:00 AM","PM10","33.94"
"Santa Rosa de Cabal","Centro Urbano","2016 Dec 20 12:00:00 AM","PM10","36.07"
"Santa Rosa de Cabal","Centro Urbano","2016 Dec 22 12:00:00 AM","PM10","31.77"
"Santa Rosa de Cabal","Centro Urbano","2016 Dec 24 12:00:00 AM","PM10","52.73"
"Santa Rosa de Cabal","Centro Urbano","2016 Dec 26 12:00:00 AM","PM10","32.03"
"Pereira","Centro","2012 Dec 24 12:00:00 AM","PM2.5","15.24"
"Santa Rosa de Cabal","Centro Urbano","2016 Dec 28 12:00:00 AM","PM10","35.83"
"Santa Rosa de Cabal","Centro Urbano","2016 Dec 30 12:00:00 AM","PM10","35.43"
"Santa Rosa de Cabal","Centro Urbano","2017 Jan 01 12:00:00 AM","PM10","41.62"
"Santa Rosa de Cabal","Centro Urbano","2017 Jan 03 12:00:00 AM","PM10","34.98"
"Santa Rosa de Cabal","Centro Urbano","2017 Jan 05 12:00:00 AM","PM10","41.85"
"Santa Rosa de Cabal","Centro Urbano","2017 Jan 07 12:00:00 AM","PM10","30.56"
"Santa Rosa de Cabal","Centro Urbano","2017 Jul 20 12:00:00 AM","PM10","27.34"
"Santa Rosa de Cabal","Centro Urbano","2017 Jul 22 12:00:00 AM","PM10","41.35"
"Santa Rosa de Cabal","Centro Urbano","2017 Jul 24 12:00:00 AM","PM10","36.74"
"Santa Rosa de Cabal","Centro Urbano","2017 Jul 26 12:00:00 AM","PM10","39.22"
"Santa Rosa de Cabal","Centro Urbano","2017 Jul 28 12:00:00 AM","PM10","40.39"
"Santa Rosa de Cabal","Centro Urbano","2017 Jul 30 12:00:00 AM","PM10","29.21"
"Santa Rosa de Cabal","Centro Urbano","2017 Aug 01 12:00:00 AM","PM10","33.96"
"Santa Rosa de Cabal","Centro Urbano","2017 Aug 03 12:00:00 AM","PM10","41.28"
"Santa Rosa de Cabal","Centro Urbano","2017 Aug 05 12:00:00 AM","PM10","34.05"
"Santa Rosa de Cabal","Centro Urbano","2017 Aug 07 12:00:00 AM","PM10","28.55"
"Santa Rosa de Cabal","Centro Urbano","2017 Aug 09 12:00:00 AM","PM10","31.73"
"Santa Rosa de Cabal","Centro Urbano","2017 Aug 11 12:00:00 AM","PM10","29.82"
"Santa Rosa de Cabal","Centro Urbano","2017 Aug 13 12:00:00 AM","PM10","26.76"
"Santa Rosa de Cabal","Centro Urbano","2017 Aug 15 12:00:00 AM","PM10","37.28"
"Santa Rosa de Cabal","Centro Urbano","2017 Aug 17 12:00:00 AM","PM10","35.59"
"Santa Rosa de Cabal","Centro Urbano","2017 Aug 19 12:00:00 AM","PM10","24.96"
"Santa Rosa de Cabal","Centro Urbano","2017 Aug 21 12:00:00 AM","PM10","22.46"
"Santa Rosa de Cabal","Centro Urbano","2017 Aug 23 12:00:00 AM","PM10","35.18"
"Santa Rosa de Cabal","Centro Urbano","2017 Sep 02 12:00:00 AM","PM10","36.71"
"Santa Rosa de Cabal","Centro Urbano","2017 Sep 04 12:00:00 AM","PM10","30.81"
"Santa Rosa de Cabal","Centro Urbano","2017 Sep 06 12:00:00 AM","PM10","29.08"
"Santa Rosa de Cabal","Centro Urbano","2017 Sep 08 12:00:00 AM","PM10","23.02"
"Santa Rosa de Cabal","Centro Urbano","2017 Sep 10 12:00:00 AM","PM10","21.32"
"Santa Rosa de Cabal","Centro Urbano","2017 Sep 12 12:00:00 AM","PM10","21.51"
"Santa Rosa de Cabal","Centro Urbano","2017 Sep 14 12:00:00 AM","PM10","25.82"
"Santa Rosa de Cabal","Centro Urbano","2017 Sep 16 12:00:00 AM","PM10","31.75"
"Santa Rosa de Cabal","Centro Urbano","2017 Sep 18 12:00:00 AM","PM10","34.08"
"Santa Rosa de Cabal","Centro Urbano","2017 Sep 20 12:00:00 AM","PM10","33.38"
